room_id,host_id,room_type,borough,neighborhood,reviews,overall_satisfaction,accommodates,bedrooms,price,minstay,latitude,longitude,last_modified
2652941,33360,Entire home/apt,,North Delridge,35,5.0,3.0,1.0,95.0,2.0,47.564959,-122.372355,2015-10-24 06:02:17.892839
6895132,36130869,Private room,,Maple Leaf,4,5.0,3.0,1.0,130.0,,47.700253,-122.312057,2015-10-23 17:02:59.303564
7439802,4335914,Entire home/apt,,South Lake Union,3,5.0,,2.0,550.0,3.0,47.620862,-122.338966,2015-10-23 18:57:52.476145
1715582,9046761,Private room,,Wallingford,25,5.0,2.0,1.0,65.0,2.0,47.662477,-122.332659,2015-10-23 15:38:50.202407
3025456,14128353,Private room,,High Point,67,5.0,2.0,1.0,70.0,1.0,47.545533,-122.367316,2015-10-23 18:25:54.418497
6926511,20266233,Entire home/apt,,Greenwood,4,5.0,,2.0,235.0,2.0,47.686603,-122.348541,2015-10-23 16:40:03.169233
7343707,38471924,Entire home/apt,,Briarcliff,10,5.0,5.0,2.0,225.0,2.0,47.64609,-122.415848,2015-10-23 17:20:05.561218
2297917,11737076,Entire home/apt,,Broadview,44,5.0,4.0,1.0,125.0,1.0,47.709425,-122.363233,2015-10-23 20:05:06.289273
1545801,7317822,Entire home/apt,,Broadway,23,4.5,,2.0,345.0,1.0,47.625456,-122.321742,2015-10-24 03:47:45.418175
5673552,28007250,Entire home/apt,,Fremont,9,5.0,4.0,0.0,200.0,2.0,47.650124,-122.343283,2015-10-23 14:19:19.256855
7441508,15288819,Private room,,North College Park,16,5.0,2.0,1.0,55.0,1.0,47.696372,-122.330998,2015-10-23 14:06:00.549237
1716901,3650951,Entire home/apt,,Broadway,11,5.0,4.0,1.0,70.0,3.0,47.620297,-122.325294,2015-10-24 02:16:45.162773
4757025,8993600,Entire home/apt,,Harrison/Denny-Blaine,58,5.0,4.0,2.0,168.0,1.0,47.625434,-122.290439,2015-10-23 15:05:48.214371
299817,1545026,Entire home/apt,,Stevens,5,3.5,4.0,2.0,125.0,7.0,47.623875,-122.301335,2015-10-23 19:35:21.229481
6908161,8642533,Entire home/apt,,Stevens,9,5.0,5.0,2.0,250.0,4.0,47.623609,-122.310881,2015-10-23 16:20:22.676594
6938542,5787050,Private room,,Montlake,19,5.0,2.0,1.0,110.0,3.0,47.638028,-122.3186,2015-10-23 13:07:49.158835
7651602,26378802,Private room,,North Admiral,0,,2.0,1.0,299.0,1.0,47.572261,-122.387899,2015-10-23 14:34:52.933553
808811,4255498,Entire home/apt,,Wallingford,44,4.5,,2.0,125.0,2.0,47.665214,-122.336753,2015-10-23 20:32:08.850269
7151107,18683496,Entire home/apt,,Greenwood,4,5.0,,3.0,299.0,1.0,47.683965,-122.357925,2015-10-23 22:38:51.615478
1167507,6393323,Entire home/apt,,East Queen Anne,60,5.0,4.0,1.0,110.0,,47.631921,-122.34852,2015-10-23 14:20:37.435124
7620743,38091939,Private room,,Matthews Beach,3,4.5,1.0,1.0,44.0,2.0,47.704094,-122.279456,2015-10-24 02:08:24.549924
3294243,4970133,Entire home/apt,,Adams,26,4.5,4.0,2.0,150.0,2.0,47.672682,-122.387731,2015-10-23 15:24:41.011017
2486612,6433045,Entire home/apt,,North Beacon Hill,59,4.5,5.0,1.0,112.0,1.0,47.573143,-122.310548,2015-10-23 18:26:41.093578
3281072,4793121,Entire home/apt,,Genesee,21,5.0,3.0,2.0,150.0,2.0,47.566963,-122.383378,2015-10-23 20:46:56.363882
7941079,30421068,Private room,,Leschi,4,5.0,3.0,1.0,65.0,1.0,47.592599,-122.295547,2015-10-23 14:56:58.868446
202251,601266,Entire home/apt,,Phinney Ridge,11,5.0,,3.0,190.0,3.0,47.677705,-122.359839,2015-10-24 03:20:35.522212
5463875,21685806,Entire home/apt,,Atlantic,1,5.0,3.0,1.0,120.0,2.0,47.594372,-122.309358,2015-10-23 19:55:55.677384
5593982,16685525,Entire home/apt,,Broadway,5,5.0,3.0,1.0,200.0,2.0,47.623202,-122.320109,2015-10-23 13:42:52.188088
2484067,4143171,Private room,,Madrona,24,5.0,4.0,1.0,69.0,1.0,47.616328,-122.295482,2015-10-24 01:04:58.905215
7005538,12100097,Entire home/apt,,Seward Park,4,5.0,,4.0,150.0,7.0,47.550605,-122.268129,2015-10-24 03:57:26.002556
5218550,19962298,Private room,,First Hill,51,5.0,2.0,1.0,95.0,,47.6109,-122.325209,2015-10-23 18:00:01.230291
6421243,8284327,Entire home/apt,,North Beacon Hill,10,4.0,2.0,1.0,69.0,,47.572749,-122.307432,2015-10-23 16:39:55.934130
4423130,22960405,Private room,,Maple Leaf,24,4.5,3.0,1.0,125.0,1.0,47.697418,-122.324752,2015-10-23 16:48:40.151291
1429904,7688686,Entire home/apt,,Laurelhurst,63,5.0,2.0,0.0,100.0,2.0,47.663983,-122.274826,2015-10-23 13:57:16.281317
6868378,74305,Entire home/apt,,Belltown,5,5.0,4.0,1.0,187.0,2.0,47.613581,-122.348902,2015-10-23 17:23:43.046457
3971137,20580823,Entire home/apt,,Wallingford,5,4.5,2.0,0.0,85.0,2.0,47.6577,-122.334151,2015-10-23 16:15:26.665221
3226793,8786233,Private room,,Belltown,5,4.0,2.0,1.0,109.0,2.0,47.615983,-122.34666,2015-10-23 23:18:38.448792
3563218,17940872,Private room,,Victory Heights,28,4.5,2.0,1.0,45.0,1.0,47.716249,-122.311811,2015-10-23 22:03:22.324685
3844087,13771267,Private room,,Fremont,21,5.0,2.0,1.0,60.0,1.0,47.662831,-122.349005,2015-10-23 19:24:09.458286
2776890,6719697,Entire home/apt,,Wallingford,21,4.5,2.0,1.0,139.0,1.0,47.649529,-122.332177,2015-10-24 02:37:54.161469
5946675,26233645,Entire home/apt,,Lower Queen Anne,5,5.0,2.0,1.0,145.0,2.0,47.625177,-122.362021,2015-10-23 18:33:08.110897
4772997,21191577,Private room,,Rainier Beach,15,5.0,2.0,1.0,67.0,1.0,47.508503,-122.26098,2015-10-23 13:10:51.258527
3720511,6117728,Entire home/apt,,North Queen Anne,5,5.0,5.0,3.0,235.0,2.0,47.647588,-122.358895,2015-10-23 14:28:31.161541
6870575,10558142,Entire home/apt,,Broadway,27,5.0,3.0,0.0,149.0,,47.613138,-122.317538,2015-10-24 00:26:18.889426
3889280,1243056,Shared room,,Wallingford,0,,1.0,1.0,40.0,4.0,47.649961,-122.332702,2015-10-23 17:10:04.811485
7680670,38679095,Entire home/apt,,Lower Queen Anne,7,4.5,2.0,0.0,119.0,1.0,47.625639,-122.359866,2015-10-23 14:45:50.790774
610989,3029318,Private room,,North Queen Anne,1,5.0,2.0,1.0,209.0,2.0,47.649393,-122.375584,2015-10-23 21:14:29.249138
7939720,1984310,Private room,,Columbia City,11,5.0,2.0,1.0,100.0,1.0,47.557308,-122.286407,2015-10-24 05:09:25.637226
7678429,40321471,Entire home/apt,,University District,0,,2.0,1.0,100.0,1.0,47.656342,-122.31884,2015-10-23 12:46:44.981304
3269390,12171359,Entire home/apt,,West Queen Anne,70,5.0,2.0,0.0,130.0,3.0,47.632563,-122.367223,2015-10-24 05:01:49.924860
6808970,2082490,Entire home/apt,,First Hill,1,5.0,3.0,0.0,120.0,1.0,47.610419,-122.325452,2015-10-24 03:30:31.455958
7585688,16838013,Private room,,Columbia City,18,4.5,2.0,1.0,65.0,1.0,47.575024,-122.297306,2015-10-23 20:25:59.634387
222885,72845,Private room,,Phinney Ridge,17,5.0,2.0,1.0,75.0,2.0,47.675747,-122.357389,2015-10-24 05:13:13.498106
3270492,16537099,Private room,,Central Business District,56,5.0,2.0,1.0,95.0,2.0,47.605681,-122.336615,2015-10-23 22:19:01.857317
